Simulation Run,Loss Event Frequency,Annualized Risk ($),Secondary Response ($),Fines and Judgements ($),Reputation ($),Primary Response ($)
368,1.356446134,35361.14568,268.7148251,306.1648048,500.2413248,50024.13248
369,0.596952574,13768.05383,326.5057499,105.1183823,628.251706,62825.1706
370,0.613522769,26633.1628,288.572447,291.7062237,429.4542741,42945.42741
371,0.493987681,26000.77096,485.5497421,419.2297326,718.2841803,71828.41803
372,0.636125499,22984.39767,394.8250044,375.3473955,685.6221583,68562.21583
373,1.060169094,44909.56017,316.8943772,129.4275997,740.0973942,74009.73942
374,1.152827587,49790.27729,364.3145968,176.7854925,761.5230076,76152.30076
375,1.443486719,58806.60847,247.5302802,224.4060772,371.9859673,37198.59673
376,1.458344067,80842.55346,312.0758384,316.1503263,594.9745322,59497.45322
377,0.86092084,24224.18867,278.9636244,361.3122908,359.8658725,35986.58725
378,1.295645633,42923.1811,304.6278914,224.4774626,384.2168933,38421.68933
379,0.404789482,13580.61756,208.9923883,88.77418994,342.6273366,34262.73366
380,0.889003439,22564.10699,260.2104676,151.7981849,507.2415752,50724.15752
381,1.002086406,45734.69072,253.4693179,319.4515336,503.0090362,50300.90362
382,0.63246289,43359.40464,353.0728719,398.4925833,615.7934728,61579.34728
383,0.654564071,32317.89267,396.1841495,338.3595528,643.0102961,64301.02961
384,1.03221021,29755.80929,179.2330867,251.0083147,177.7224722,17772.24722
385,1.504376575,99936.12727,308.2500005,323.878026,588.4057215,58840.57215
386,1.287739941,45663.58641,285.6716929,305.4309157,415.8723131,41587.23131
387,1.55255907,63787.21933,159.0157149,226.9690729,279.5052228,27950.52228
388,1.158034314,26144.19071,339.4995816,243.5771985,649.7102186,64971.02186
389,0.8439253,26925.57729,156.779766,207.9674915,219.2309266,21923.09266
390,0.906876216,46148.93772,404.6321684,302.599628,1016.064359,101606.4359
391,0.85444128,19202.14038,272.9421037,435.7696421,453.1488622,45314.88622
392,1.618633692,59393.75532,406.6134734,490.699118,607.1312055,60713.12055
393,0.660762778,18965.99468,480.5833638,544.7738386,823.0029531,82300.29531
394,1.047857333,39407.77939,174.1431776,219.4109426,290.6238975,29062.38975
395,1.24536396,41508.72845,166.7709171,64.73721683,260.8579326,26085.79326
396,0.978393677,38223.53071,242.8138277,377.6065453,470.6107031,47061.07031
397,1.438978068,56935.99398,330.2400831,222.9765185,630.7291335,63072.91335
398,1.002470526,26164.21172,151.8327652,118.1416611,183.9190379,18391.90379
399,1.813776101,46478.37194,329.6158181,147.8384697,450.4075926,45040.75926
400,0.677560811,18829.28217,290.2839356,143.3293585,642.4357402,64243.57402
401,1.056806579,57486.56475,237.6559726,112.0654333,406.0568948,40605.68948
402,0.640886508,19697.6208,245.7221767,142.4001177,555.5171206,55551.71206
403,0.979221879,35148.42454,289.0311979,282.6976578,608.1065686,60810.65686
404,0.866163881,40186.48007,281.8197958,165.7108593,406.6398279,40663.98279
405,0.650974757,21904.24823,191.1008308,142.572211,277.2653011,27726.53011
406,1.284344785,68104.18259,341.2445082,161.2208016,714.4508876,71445.08876
407,0.914518296,38346.42955,223.4436006,72.94683297,208.944648,20894.4648
408,0.946070419,50719.91398,362.6833024,334.7241306,703.2294525,70322.94525
409,0.906245736,53782.30034,584.7657188,262.8391534,1296.383492,129638.3492
410,1.651386411,108304.665,343.7700997,128.538801,412.2740336,41227.40336
411,0.729311943,37459.45025,121.8459622,175.5733887,146.1557614,14615.57614
412,0.962791223,36800.89485,434.6006621,202.347538,568.9989332,56899.89332
413,0.839449547,37313.29641,186.1164565,150.8303235,284.5347965,28453.47965
414,1.532736785,56134.667,279.9210525,230.9062327,473.0487705,47304.87705
415,1.411063852,32981.21909,483.7208347,575.0770141,780.8292242,78082.92242
416,1.149606148,34155.82538,559.7936618,392.087664,1006.337531,100633.7531
417,1.090158022,56150.63238,141.7733546,138.5821246,226.0026539,22600.26539
418,1.551106453,62380.54155,294.0995448,196.0823789,668.2924198,66829.24198
419,0.851730606,28965.9653,170.1970841,205.1285741,283.3757105,28337.57105
420,0.827109466,40490.40627,117.5752846,137.5158167,156.0268893,15602.68893
421,0.962159012,36480.84494,490.2435703,274.0653261,936.3512169,93635.12169
422,0.546326806,25556.55041,384.0141555,204.4040473,715.5296784,71552.96784
423,1.167526243,45193.34656,181.3380835,172.06106,303.310789,30331.0789
424,0.550901921,17979.29958,293.685294,118.6313686,549.0249772,54902.49772
425,1.388927368,56701.70641,268.0013688,238.2853508,368.1390837,36813.90837
426,0.418493976,14214.73845,298.3530403,298.3865837,473.2001315,47320.01315
427,0.929786021,32521.27157,203.110634,216.8551504,420.3888263,42038.88263
428,0.757561547,39167.3912,475.5478002,154.2960053,691.0662943,69106.62943
429,0.943229852,35825.02643,423.6538523,204.7454847,847.095578,84709.5578
430,0.938800339,20831.03295,378.0447178,376.770814,792.6472574,79264.72574
431,0.676943277,27668.65157,202.5591283,268.8912118,324.0561126,32405.61126
432,1.336977208,35967.71017,567.6831411,242.3408405,1065.417894,106541.7894
433,1.402068898,54954.86174,349.6173824,279.880212,381.3687486,38136.87486
434,0.942602375,36660.95459,622.350883,483.2954968,1246.500125,124650.0125
435,0.94842123,43164.00489,148.2767711,249.8721974,253.0646922,25306.46922
436,1.316125502,34246.31942,83.26079717,58.67484812,138.528322,13852.8322
437,0.638021506,15934.677,197.6270797,271.8395679,317.9846855,31798.46855
438,1.425151824,68601.85556,299.7798153,234.7606577,509.1715304,50917.15304
439,0.465331806,20858.22253,180.6180707,105.9471707,346.1068108,34610.68108
440,1.887594385,100636.4972,243.4834222,242.8789058,312.8127398,31281.27398
441,0.482356629,12752.29488,142.1962226,215.9109582,269.1984211,26919.84211
442,1.049094834,39182.51813,304.1840614,375.1335896,314.328308,31432.8308
443,0.913375664,24282.02027,289.4789773,401.920256,329.383273,32938.3273
444,1.066070103,47443.46527,165.7092367,272.4227383,258.9963698,25899.63698
445,0.285062678,14917.85786,540.0764959,316.1979278,1237.880898,123788.0898
446,0.860494521,34915.61286,291.2007729,256.3799385,470.5362107,47053.62107
447,1.161330763,62800.71775,285.4985786,192.0771612,523.3002829,52330.02829
448,1.596002726,70362.93821,387.9385614,268.2240071,502.1585315,50215.85315
449,0.722779065,39469.21414,280.3587389,189.3355067,474.4246073,47442.46073
450,0.918536168,48813.93026,205.3696207,243.4950545,299.3768387,29937.68387
451,1.622956668,79291.00325,406.6123927,279.7076426,664.6054857,66460.54857
452,1.089438396,41214.94512,452.2483481,148.1667801,966.9145217,96691.45217
453,0.910946515,28619.70876,299.3353141,229.4461971,371.6373729,37163.73729
454,0.867929304,50302.14753,188.7713931,244.705891,313.9908535,31399.08535
455,0.534411812,15687.98918,434.1419272,332.4983931,862.451232,86245.1232
456,0.617161638,16243.19313,146.4440662,153.9049138,249.5533998,24955.33998
457,0.69689109,33376.43435,492.0991435,323.7541542,619.9233597,61992.33597
458,0.914638816,29518.49377,164.7060197,185.0251519,243.6171932,24361.71932
459,0.588269232,18479.89421,617.5511801,501.9491419,817.2463862,81724.63862
460,0.786199053,37048.66455,554.0969563,388.4952768,1239.800533,123980.0533
461,0.81564691,34378.90447,157.374434,137.5760072,207.9011352,20790.11352
462,1.481672096,60117.08016,170.6810495,247.361333,304.7175624,30471.75624
463,1.473681119,80455.42247,289.8943634,113.1220149,530.6111786,53061.11786
464,0.71065867,31754.12683,501.8648729,400.0879264,1085.438213,108543.8213
465,0.982591788,27434.76777,256.9620437,174.7011751,508.5659911,50856.59911
466,0.580053256,27722.88036,115.0438121,122.4903592,195.5165673,19551.65673
467,1.242170931,38169.43174,302.1241633,276.7020031,381.0792093,38107.92093
468,0.808522303,33560.68578,206.7216822,181.9399004,293.9302989,29393.02989
469,1.242705596,69598.32874,212.4333483,237.0529443,363.3369015,36333.69015
470,0.850593347,42402.41169,95.12283353,82.21835509,125.7798475,12577.98475
471,1.004302558,31126.42749,327.8146901,281.1415069,614.5974194,61459.74194
472,0.788908767,43610.435,203.2407738,254.239043,221.0161239,22101.61239
473,0.852774103,30716.45642,371.7516133,124.9339438,778.3524994,77835.24994
474,1.792776839,79094.98739,407.3054348,195.4133561,747.3567604,74735.67604
475,1.037776557,33833.38757,283.9837564,113.3949652,420.8321374,42083.21374
476,1.003782314,47668.05245,99.56022431,65.60754137,163.8889176,16388.89176
477,1.199623017,53929.50154,292.229577,451.260301,479.9676478,47996.76478
478,0.897094389,43269.83979,306.3626175,125.9540351,326.7603162,32676.03162
479,1.410317116,50761.44394,309.508469,126.9846375,729.1434733,72914.34733
480,0.710863004,20344.2335,231.7962897,71.99138514,472.3807641,47238.07641
481,0.632644649,32764.09381,361.323329,323.8494755,894.442791,89444.2791
482,0.783695636,31480.68241,232.7881809,239.2540148,403.3880057,40338.80057
483,0.719644981,41989.00355,255.1349065,215.5648574,265.9646528,26596.46528
484,0.761704632,36681.52065,113.6322068,203.811399,232.831325,23283.1325
485,1.141449837,62276.19603,405.9682053,284.7876078,836.5648782,83656.48782
486,0.766483551,24588.71759,375.2161189,309.8370913,716.7408611,71674.08611
487,0.747713209,19690.36925,119.1811653,137.4265122,120.2132544,12021.32544
488,1.267433083,60327.8038,284.9057988,121.7010888,502.6291285,50262.91285
489,0.850532018,48345.59206,248.8847167,204.3833465,382.9273944,38292.73944
490,1.273902138,51609.3868,268.970646,367.3718186,390.7201761,39072.01761
491,0.646519102,25813.79886,336.5419337,287.1657238,372.2661942,37226.61942
492,0.930066247,39699.26375,251.4577232,203.3847994,528.3212778,52832.12778
493,0.901156847,47388.48461,413.1056805,589.3795995,972.9476935,97294.76935
494,0.512583005,17198.37512,256.9579245,291.0619598,372.4647627,37246.47627
495,1.596348704,97910.24539,446.1018614,357.3071969,754.5538145,75455.38145
496,0.768609208,32620.00546,212.4307413,288.5666569,373.5921718,37359.21718
497,1.51368676,65844.15678,157.9653529,130.2375935,309.7796245,30977.96245
498,0.983712996,42575.42758,623.2358274,114.0951077,1313.599895,131359.9895
499,0.92882326,25780.37616,552.7767843,188.5875165,1093.069226,109306.9226
500,1.867454442,92019.50079,369.0417935,188.0989798,731.196899,73119.6899
501,1.328893434,57716.907,261.5382508,75.39809973,455.9416437,45594.16437
502,0.540706596,19665.06494,318.5019528,302.9902113,443.2261082,44322.61082
503,1.164065164,50907.02138,158.8919863,148.7379454,230.2388448,23023.88448
504,1.036636298,34838.74314,153.2852467,415.2356977,148.6328736,14863.28736
505,1.263073523,53413.9527,252.656003,156.618961,400.8814932,40088.14932
506,0.649789497,15120.01403,256.8601184,247.8184346,530.0650268,53006.50268
507,1.388376059,48891.15318,438.8224931,577.1514609,935.3150342,93531.50342
508,1.043935442,32316.21791,409.6281605,312.4679035,583.7157316,58371.57316
509,0.497209148,17264.04492,192.3007802,314.5674419,169.087432,16908.7432
510,1.376000363,74316.68502,230.9728974,235.2735686,344.5107899,34451.07899
511,0.758029965,19319.46377,281.5178636,105.3476682,612.4331921,61243.31921
512,1.726467089,63840.28416,409.5688054,190.5202126,715.3271264,71532.71264
513,0.612670877,20885.47566,274.811629,149.7220684,319.7777909,31977.77909
514,0.924170973,47299.64119,374.5178935,331.7113199,650.7557241,65075.57241
515,0.606555857,21284.0462,535.2649624,468.3306823,709.3637883,70936.37883
516,1.13036657,61171.25895,444.8636286,448.6899278,965.5776029,96557.76029
517,0.413988375,18709.92795,299.5200017,300.0809139,362.9302714,36293.02714
518,0.56239992,33404.57551,162.1364289,207.7089849,163.663932,16366.3932
519,1.338113892,38174.06362,289.5429249,235.8184303,500.7186922,50071.86922
520,1.283017695,52263.54587,426.4355814,456.4845879,610.6172853,61061.72853
521,0.413000311,20465.29799,275.565706,214.7208375,559.6852606,55968.52606
522,0.909645937,24490.82244,666.1839783,379.680381,1316.479743,131647.9743
523,0.666331064,28052.13293,233.6924902,258.2118855,433.4409727,43344.09727
524,1.526481611,45087.06934,405.0492083,410.3127923,636.162193,63616.2193
525,1.449158388,80020.8241,401.0601122,244.7907475,537.6301838,53763.01838
526,1.237403956,40875.03693,90.00227432,91.72054804,113.5061562,11350.61562
527,0.552990083,18138.276,326.838668,298.2383751,631.4433895,63144.33895
528,1.03047902,37491.85931,88.22231534,130.1826846,127.7317987,12773.17987
529,0.766340889,31775.24232,206.8548228,314.4823442,309.7763253,30977.63253
530,0.91974798,30096.55207,226.7779297,334.6315211,317.4637704,31746.37704
531,1.227964907,55580.83814,379.523765,176.3184395,661.8106996,66181.06996
532,0.84696487,43712.36113,171.4548434,94.76192302,288.1301602,28813.01602
533,1.447147637,35017.79132,411.7158464,355.2233267,525.1883851,52518.83851
534,0.998703144,36816.43069,549.3530151,527.2697571,818.6051966,81860.51966
535,1.130894212,37034.30947,126.0727264,338.3453848,130.8418907,13084.18907
536,1.073611396,47876.72407,156.2777343,192.0949941,188.5316158,18853.16158
537,1.449950401,57636.14551,254.7891476,245.3303698,318.3756339,31837.56339
538,1.00101976,44879.76342,274.8064796,160.6715812,591.9754106,59197.54106
539,1.363796471,54719.31501,299.752957,167.9854946,494.3690593,49436.90593
540,0.992031045,45212.35368,271.1150474,372.399822,455.5746426,45557.46426
541,1.113955433,52128.58776,192.7407234,145.5505917,320.061812,32006.1812
542,0.978960532,53897.66054,210.4503991,58.69428423,369.5252893,36952.52893
543,0.624336164,25092.48053,232.1726669,241.9364435,382.5713832,38257.13832
544,0.677465546,15102.39589,417.2636943,436.3316722,863.2000303,86320.00303
545,0.800714276,48137.50398,261.3578315,339.9252929,458.0185883,45801.85883
546,1.168041157,69716.788,225.759494,174.441989,471.5019315,47150.19315
547,0.396998471,12485.02035,237.7983922,185.5184377,485.0450705,48504.50705
548,1.04295935,33352.73222,243.8825176,255.3425331,454.0636314,45406.36314
549,0.735268282,29348.36978,116.3615597,81.13902878,203.4666739,20346.66739
550,1.05702202,35124.69,248.9578456,150.3916733,450.1630677,45016.30677
551,1.224050852,65114.66778,273.2608197,396.3285708,576.8554213,57685.54213
552,0.836867786,45123.97094,467.1146153,308.2524907,982.4027116,98240.27116
553,2.021236574,79405.27938,516.6719837,398.8765482,936.8733645,93687.33645
554,0.920682644,22584.08436,295.1903777,337.7241943,352.921463,35292.1463
555,0.461543137,20449.23698,218.4858216,181.8525516,382.4372988,38243.72988
556,0.476002238,19066.20671,302.6991601,167.2006876,424.7499236,42474.99236
557,0.695894642,21501.03442,318.8870125,348.3988276,356.6992476,35669.92476
558,0.943985527,57967.35259,505.0845286,305.1674546,888.3105567,88831.05567
559,1.204993112,75654.63287,232.0424062,122.8233267,432.9862149,43298.62149
560,0.874294923,50496.68223,197.0659231,95.1734965,315.9220106,31592.20106
561,1.176566049,49409.07626,248.9951142,200.8247606,352.1967262,35219.67262
562,1.38829273,46421.44844,321.0255685,206.7968015,652.4837436,65248.37436
563,0.557728574,23665.99611,236.9353155,241.1870547,434.6593604,43465.93604
564,0.463700769,15272.76289,447.3954699,484.3273792,901.3883236,90138.83236
565,1.096252014,46292.29288,479.4454184,330.511675,708.2208768,70822.08768
566,1.353330705,80481.65654,168.7073577,135.6715133,310.1938296,31019.38296
567,1.422748844,35747.14819,148.0461098,141.8561581,149.4387102,14943.87102
568,0.703005788,43440.31781,152.4451543,138.5078494,234.7908073,23479.08073
569,0.511807568,22582.54828,259.1754872,337.6433132,443.0172299,44301.72299
570,1.060081984,62776.37893,267.714063,175.7822811,409.8014751,40980.14751
571,0.957331206,49697.91162,446.5008622,283.9204821,683.2899397,68328.99397
572,0.741691135,32869.67923,399.5508008,283.613765,877.5730277,87757.30277
573,0.795467069,32732.14498,258.1847344,195.1364579,345.5121302,34551.21302
574,0.991953427,51359.56201,235.925242,116.803763,343.2423659,34324.23659
575,0.785848483,34412.68687,362.7082712,470.7732834,599.4070081,59940.70081
576,0.882080429,25753.75614,268.5917489,244.4207649,426.0017811,42600.17811
577,1.624198021,72038.76735,375.7823448,120.0872046,641.8074897,64180.74897
578,0.350118146,17551.43924,346.4089304,216.316009,642.1395446,64213.95446
579,0.919326786,51300.41794,375.9966874,311.3470097,676.5707738,67657.07738
580,0.683599924,20233.34913,342.6195513,213.8538294,564.394492,56439.4492
581,0.912472879,34028.24056,408.6117465,205.7749138,476.4463668,47644.63668
582,1.12603287,39014.64341,273.6619725,223.0259326,309.5442651,30954.42651
583,0.958794568,60617.54358,299.8788814,305.2863851,491.9887986,49198.87986
584,1.095475854,53318.35076,454.3970196,233.9201991,800.5304988,80053.04988
585,0.979975698,45036.76682,235.8369,223.141486,357.6059037,35760.59037
586,0.737431163,30943.56473,281.9220625,340.4763801,295.6006313,29560.06313
587,0.459224433,17571.80696,284.5175844,215.9590854,352.1951527,35219.51527
588,1.461112984,38818.90061,161.555643,81.25090846,372.377228,37237.7228
589,0.588041328,14695.25792,257.3521381,168.7569978,568.3340076,56833.40076
590,0.706144693,31790.31514,466.8827623,300.5470812,926.7706419,92677.06419
591,0.68294111,36847.96402,495.4049928,267.035226,714.5362022,71453.62022
592,1.491801712,66810.39927,86.64599733,78.098559,158.9996386,15899.96386
593,0.735136531,31458.66203,126.2510258,88.63558362,203.8994466,20389.94466
594,1.335490153,69651.01316,316.3957456,431.7372571,663.4653199,66346.53199
595,0.690556526,39802.68541,158.625347,306.7776594,257.7780925,25777.80925
596,0.879608202,29160.55469,124.6408736,93.91696211,294.4425441,29444.25441
597,1.743557439,98688.08728,338.590316,261.7815289,527.0175208,52701.75208
